lift to drag ratio,velocity,apoapsis,delta_v,exit_velocity,g_load_max,heat_flux_max,convective_heat_max,radiative_heat_max
1.7000000000000002,15800.0,500000.34334366524,128.34616013652385,3530.4934827000807,12.859484643015344,418.0028045388405,151.1269549386886,267.7448060730969
1.8,15800.0,500000.3546883669,126.64808607816258,3531.9953914828816,13.222077143012664,415.95186368418547,151.1021473589165,265.1278842048944
1.9000000000000001,15800.0,499999.84050646937,126.93573204378526,3531.445734730419,13.91218369140531,415.1790999787311,150.82899348127268,265.1101459552859
2.0,15800.0,499999.66237811017,127.7339374023345,3530.8208532511876,14.247293380623201,407.535275767529,149.38338164069685,259.17831164534863
0.9,16000.0,469821.61474115256,127.49745676950533,3517.9981995452144,8.736545921432315,428.35585637551293,155.01025686769196,274.2870092885201
1.0,16000.0,500000.03977834433,132.0687183397131,3526.5291824400433,9.137213855342766,425.58306765196284,154.46895978311142,272.39540870609983
1.1,16000.0,500000.1536414162,131.13771960460008,3527.945150501006,9.636592695499056,425.98728502857296,154.53210068139973,272.77293873204763
1.2000000000000002,16000.0,499999.88630286144,131.43426849615207,3527.2958960851565,10.192750339523005,430.3362163179818,155.32983431680108,276.0405092363902
1.3,16000.0,500000.2086741096,130.15311234266255,3528.7668083249323,10.806614933721617,435.54329892648377,156.29961411322216,279.8494170421501
1.4000000000000001,16000.0,500000.0186676676,129.90017631288947,3528.5030412522897,11.240243868767365,429.5097455398386,155.12559900797868,275.75901297317984
1.5,16000.0,500000.2327471511,129.11086525097062,3529.7739341059305,11.844068343683613,435.6821432722654,156.41123178963852,279.7401681098316
1.6,16000.0,499999.97636694286,129.00412354813125,3529.9612457258095,12.335360853447943,432.09224824583623,155.68193243734342,277.1346638150462
1.7000000000000002,16000.0,500000.3388969177,128.3438276577076,3530.47915294683,13.041294922717057,433.1193348842092,155.46750490125865,278.7030143580724
1.8,16000.0,500000.0506237202,127.14241547634765,3531.0851404385658,13.612976025013579,439.18604254475315,157.04685197204984,282.65387695906634
1.9000000000000001,16000.0,499999.92409628764,126.93765040479911,3531.460050271433,14.334926469728442,439.4677611681035,156.97431279898584,283.03267172247007
2.0,16000.0,499999.8470357317,127.71045937188819,3530.800130074404,14.669216548546578,431.5066455286212,155.54150961995978,276.8863659222576
