lift to drag ratio,beta,apoapsis,delta_v,exit_velocity,g_load_max,heat_flux_max,convective_heat_max,radiative_heat_max
1.5789473684210527,42.857142857142854,499999.86119805905,125.08526340331446,3533.126506416725,11.699612776133371,445.4110052571024,158.4291401973382,288.180009227482
1.6842105263157894,42.857142857142854,499999.8722110622,124.24068700663292,3533.9049919512418,12.200565899569243,445.396234302577,158.4409359218255,287.80997620728306
1.789473684210526,42.857142857142854,499999.8961657565,123.7953865778477,3534.2932458088544,12.525623302405073,434.4909952004758,156.3488320535894,279.1103437371786
1.894736842105263,42.857142857142854,499999.98571880197,124.61551710135564,3533.5045703722817,13.33340284865372,445.4290863961736,158.64317769081217,287.15795029384776
2.0,42.857142857142854,499999.71658875566,125.1280028939832,3533.185774857309,14.060409275131281,447.85986501937157,158.96896393091595,289.8626909190993
1.0526315789473684,43.06122448979592,499999.691460114,126.5140760518857,3532.0357001745997,8.909185519536756,438.3985950780282,157.11907906672403,282.3214326700443
1.1578947368421053,43.06122448979592,500000.2223228783,126.440230209525,3532.1418471968914,9.368122552301113,437.743219691415,157.0401834655048,281.7852020452046
1.263157894736842,43.06122448979592,499999.8911941804,125.97142130337988,3532.44467711157,9.976634048920884,442.61485605271434,157.90456018380414,285.835202776662
1.3684210526315788,43.06122448979592,499999.83989452204,125.45583536767936,3533.2133655516204,10.505835672801062,444.81034520647484,158.29920431621167,287.60337239713675
1.4736842105263157,43.06122448979592,500000.0309170009,123.98304977986982,3533.9009940951587,11.018936152298146,440.7730963013622,157.55072036241324,284.3155603220783
1.5789473684210527,43.06122448979592,499999.87567579345,125.27051918191273,3532.8929115005626,11.531124046833574,443.3763243360687,158.20745036864568,286.1911650225935
1.6842105263157894,43.06122448979592,499999.7805140539,124.3321636866358,3534.0281683285216,12.130842114807967,443.4968357379795,158.22024124798872,286.5895892811692
1.789473684210526,43.06122448979592,499999.909784423,123.69708566355439,3534.5258383993505,12.520505076798813,436.3701668991266,156.69821544987235,280.6272461877875
1.894736842105263,43.06122448979592,500000.3388168587,124.44348797051771,3533.9474841467504,13.342764620287436,449.7080883104801,159.21867744179607,290.82966755233326
2.0,43.06122448979592,499999.7302163326,124.28085311271207,3534.191544318181,13.864148612074143,445.941283797698,158.74570638666606,287.85595474081873
1.0526315789473684,43.265306122448976,499999.98988039425,126.22611373555765,3531.9696425525453,8.903600160588583,440.1813263032855,157.43565476690125,283.7470669437294
1.1578947368421053,43.265306122448976,499999.9475874852,126.18298092619352,3532.0794798092566,9.378720254916386,440.0321357886202,157.42941995067233,283.63175132716793
1.263157894736842,43.265306122448976,499999.8609058063,125.8994453381024,3532.553433044031,9.859379128668417,440.30294317706733,157.6877870713538,283.8767928294671
1.3684210526315788,43.265306122448976,500000.2225857102,125.54423767283379,3533.019001162079,10.440222579612524,443.1984558378581,158.0152997080115,286.2157381087241
